BEGIN_YEARMONTH,BEGIN_DAY,STATE,MONTH_NAME,EVENT_TYPE,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,BEGIN_LAT,BEGIN_LON,DATA_SOURCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195205,22,KANSAS,May,Tornado,5/22/1952 17:10,CST,5/22/1952 17:10,F4,2.7,440,,38.98,-95.22,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195205,22,KANSAS,May,Tornado,5/22/1952 17:25,CST,5/22/1952 17:25,F4,13.3,440,,39.03,-95.17,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195306,24,KANSAS,June,Tornado,6/24/1953 16:00,CST,6/24/1953 16:00,F1,0,33,,37.17,-100.53,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195306,24,KANSAS,June,Tornado,6/24/1953 19:30,CST,6/24/1953 19:30,F0,0,33,,37.63,-98.08,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195307,4,KANSAS,July,Tornado,7/4/1953 16:00,CST,7/4/1953 16:00,F0,1,100,,39.5,-97.5,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195307,15,KANSAS,July,Tornado,7/15/1953 14:08,CST,7/15/1953 14:08,F0,0,33,,37.83,-97.42,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195303,30,KANSAS,March,Tornado,3/30/1953 14:30,CST,3/30/1953 14:30,F0,16.1,33,,37.03,-97.78,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195304,9,KANSAS,April,Tornado,4/9/1953 16:00,CST,4/9/1953 16:00,F1,0.4,70,,38.5,-100.48,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195305,9,KANSAS,May,Tornado,5/9/1953 21:10,CST,5/9/1953 21:10,F3,13.5,33,,39.8,-97.9,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195305,10,KANSAS,May,Tornado,5/10/1953 2:00,CST,5/10/1953 2:00,F1,42.5,33,,37.87,-97.6,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195305,10,KANSAS,May,Tornado,5/10/1953 3:00,CST,5/10/1953 3:00,F2,37.5,33,,37,-97.6,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195305,10,KANSAS,May,Tornado,5/10/1953 4:00,CST,5/10/1953 4:00,F3,52.2,33,,38.35,-96.67,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195305,10,KANSAS,May,Tornado,5/10/1953 4:30,CST,5/10/1953 4:30,F1,6.9,440,,37.33,-96.67,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195305,10,KANSAS,May,Tornado,5/10/1953 5:30,CST,5/10/1953 5:30,F1,0.5,200,,37.9,-95.4,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195305,16,KANSAS,May,Tornado,5/16/1953 15:30,CST,5/16/1953 15:30,F1,2.5,220,,38.53,-96.87,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195305,27,KANSAS,May,Tornado,5/27/1953 17:00,CST,5/27/1953 17:00,F1,0,33,,39.58,-100.48,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195305,27,KANSAS,May,Tornado,5/27/1953 17:00,CST,5/27/1953 17:00,F2,0,33,,37.17,-101.3,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195305,27,KANSAS,May,Tornado,5/27/1953 19:53,CST,5/27/1953 19:53,F1,0,33,,39.82,-100.73,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195305,28,KANSAS,May,Tornado,5/28/1953 20:40,CST,5/28/1953 20:40,F1,0.1,50,,37.03,-100.95,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195305,29,KANSAS,May,Tornado,5/29/1953 15:00,CST,5/29/1953 15:00,F2,0,33,,37.48,-99.92,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195306,5,KANSAS,June,Tornado,6/5/1953 17:00,CST,6/5/1953 17:00,,0,33,,37.02,-94.73,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195306,7,KANSAS,June,Tornado,6/7/1953 13:00,CST,6/7/1953 13:00,F0,10.9,33,,39.53,-99.83,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195306,7,KANSAS,June,Tornado,6/7/1953 13:00,CST,6/7/1953 13:00,F1,0,33,,39.35,-100.05,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195306,7,KANSAS,June,Tornado,6/7/1953 13:00,CST,6/7/1953 13:00,F2,0,33,,39.35,-99.85,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195306,7,KANSAS,June,Tornado,6/7/1953 22:45,CST,6/7/1953 22:45,F0,12.6,33,,38.55,-97.15,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195306,19,KANSAS,June,Tornado,6/19/1953 13:35,CST,6/19/1953 13:35,F2,8.8,33,,38.6,-97.07,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195306,19,KANSAS,June,Tornado,6/19/1953 15:00,CST,6/19/1953 15:00,F2,0,33,,39.6,-95.6,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195306,19,KANSAS,June,Tornado,6/19/1953 16:45,CST,6/19/1953 16:45,F1,6.6,440,,39.4,-98.43,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195306,21,KANSAS,June,Tornado,6/21/1953 21:25,CST,6/21/1953 21:25,F2,0,33,,37.75,-97.27,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195306,22,KANSAS,June,Tornado,6/22/1953 19:00,CST,6/22/1953 19:00,,0,33,,39.05,-96.37,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195308,2,KANSAS,August,Tornado,8/2/1953 15:00,CST,8/2/1953 15:00,F1,4.1,33,,39.72,-96.78,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195308,2,KANSAS,August,Tornado,8/2/1953 16:30,CST,8/2/1953 16:30,F1,0.2,250,,37.27,-97.67,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195406,30,KANSAS,June,Tornado,6/30/1954 18:30,CST,6/30/1954 18:30,F0,1,33,,38.87,-94.82,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195407,1,KANSAS,July,Tornado,7/1/1954 15:08,CST,7/1/1954 15:08,F0,0,33,,38.68,-97.67,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195407,5,KANSAS,July,Tornado,7/5/1954 17:00,CST,7/5/1954 17:00,,0,33,,38.15,-95.53,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195407,22,KANSAS,July,Tornado,7/22/1954 14:45,CST,7/22/1954 14:45,F1,0,33,,38.35,-97.22,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195407,22,KANSAS,July,Tornado,7/22/1954 20:00,CST,7/22/1954 20:00,F2,11.2,440,,37.08,-95.18,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195408,5,KANSAS,August,Tornado,8/5/1954 16:30,CST,8/5/1954 16:30,F2,19.6,33,,38.17,-97.12,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195408,5,KANSAS,August,Tornado,8/5/1954 17:15,CST,8/5/1954 17:15,,73,33,,37.62,-99.32,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195408,5,KANSAS,August,Tornado,8/5/1954 17:15,CST,8/5/1954 17:15,F2,0,33,,38.05,-97.95,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195408,5,KANSAS,August,Tornado,8/5/1954 18:30,CST,8/5/1954 18:30,F1,2,200,,38.52,-95.37,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195408,5,KANSAS,August,Tornado,8/5/1954 20:15,CST,8/5/1954 20:15,F1,1,300,,38.62,-95.27,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195408,7,KANSAS,August,Tornado,8/7/1954 17:30,CST,8/7/1954 17:30,,1.9,400,,37.22,-95.22,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195408,8,KANSAS,August,Tornado,8/8/1954 18:30,CST,8/8/1954 18:30,,10.8,50,,38.2,-96.97,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195408,22,KANSAS,August,Tornado,8/22/1954 16:00,CST,8/22/1954 16:00,F0,2,800,,39.67,-98.15,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195408,23,KANSAS,August,Tornado,8/23/1954 17:45,CST,8/23/1954 17:45,F1,0,33,,38.95,-97.75,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195408,29,KANSAS,August,Tornado,8/29/1954 14:00,CST,8/29/1954 14:00,,0,33,,38.37,-97.67,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195409,9,KANSAS,September,Tornado,9/9/1954 2:00,CST,9/9/1954 2:00,F2,0,33,,37.82,-97.47,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195410,4,KANSAS,October,Tornado,10/4/1954 18:00,CST,10/4/1954 18:00,F2,0,33,,37.68,-97.33,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195410,11,KANSAS,October,Tornado,10/11/1954 3:00,CST,10/11/1954 3:00,F3,8.6,33,,38.93,-99.22,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195410,26,KANSAS,October,Tornado,10/26/1954 0:05,CST,10/26/1954 0:05,,0,100,,37.68,-97.32,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195406,11,KANSAS,June,Tornado,6/11/1954 20:00,CST,6/11/1954 20:00,,0,33,,38.62,-96.32,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195406,12,KANSAS,June,Tornado,6/12/1954 20:33,CST,6/12/1954 20:33,,0,33,,38.22,-99.08,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195406,14,KANSAS,June,Tornado,6/14/1954 13:30,CST,6/14/1954 13:30,F0,2,440,,37.25,-98.55,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195406,14,KANSAS,June,Tornado,6/14/1954 14:45,CST,6/14/1954 14:45,F0,5.4,880,,38.87,-98.58,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195406,14,KANSAS,June,Tornado,6/14/1954 19:00,CST,6/14/1954 19:00,F0,4.5,33,,37.13,-97.98,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195406,15,KANSAS,June,Tornado,6/15/1954 12:30,CST,6/15/1954 12:30,,0,33,,38.57,-98.47,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195406,15,KANSAS,June,Tornado,6/15/1954 12:30,CST,6/15/1954 12:30,,0,33,,38.72,-98.23,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195406,21,KANSAS,June,Tornado,6/21/1954 16:15,CST,6/21/1954 16:15,F1,3,33,,39.37,-97.75,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195405,31,KANSAS,May,Tornado,5/31/1954 15:30,CST,5/31/1954 15:30,F2,48.6,210,,37.5,-95.52,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195405,31,KANSAS,May,Tornado,5/31/1954 15:30,CST,5/31/1954 15:30,F2,48.6,210,,37.5,-95.52,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195405,31,KANSAS,May,Tornado,5/31/1954 16:10,CST,5/31/1954 16:10,F2,2,33,,38.88,-94.72,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195406,6,KANSAS,June,Tornado,6/6/1954 23:03,CST,6/6/1954 23:03,F1,0.5,33,,37.63,-99.73,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195406,10,KANSAS,June,Tornado,6/10/1954 18:00,CST,6/10/1954 18:00,F1,15.8,33,,37.48,-100.87,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195406,10,KANSAS,June,Tornado,6/10/1954 19:00,CST,6/10/1954 19:00,F2,0,33,,38.13,-101.27,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195406,10,KANSAS,June,Tornado,6/10/1954 20:00,CST,6/10/1954 20:00,F2,7,150,,38.1,-100.3,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195406,11,KANSAS,June,Tornado,6/11/1954 19:30,CST,6/11/1954 19:30,,0,33,,39.07,-100.02,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195403,18,KANSAS,March,Tornado,3/18/1954 13:15,CST,3/18/1954 13:15,,2.5,133,,39.85,-95.52,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195403,18,KANSAS,March,Tornado,3/18/1954 13:15,CST,3/18/1954 13:15,F2,0,33,,38.78,-95.55,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195403,18,KANSAS,March,Tornado,3/18/1954 13:30,CST,3/18/1954 13:30,F1,0,100,,39.27,-95.27,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195403,24,KANSAS,March,Tornado,3/24/1954 20:30,CST,3/24/1954 20:30,F2,0,33,,38.73,-95.05,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195403,24,KANSAS,March,Tornado,3/24/1954 21:00,CST,3/24/1954 21:00,F2,22.2,880,,37.72,-95.52,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195403,24,KANSAS,March,Tornado,3/24/1954 21:30,CST,3/24/1954 21:30,F1,2,440,,37.2,-95.62,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195403,24,KANSAS,March,Tornado,3/24/1954 21:45,CST,3/24/1954 21:45,F1,0,17,,37.17,-94.83,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195404,5,KANSAS,April,Tornado,4/5/1954 18:45,CST,4/5/1954 18:45,F2,10.4,33,,39.18,-96.92,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195404,5,KANSAS,April,Tornado,4/5/1954 19:30,CST,4/5/1954 19:30,F1,3.3,100,,39.37,-95.95,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195404,10,KANSAS,April,Tornado,4/10/1954 18:30,CST,4/10/1954 18:30,F2,0,33,,38.33,-95.52,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195404,25,KANSAS,April,Tornado,4/25/1954 0:40,CST,4/25/1954 0:40,F2,0,33,,38.62,-98.42,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195404,25,KANSAS,April,Tornado,4/25/1954 18:45,CST,4/25/1954 18:45,F2,0,33,,39.05,-100.1,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195404,26,KANSAS,April,Tornado,4/26/1954 16:20,CST,4/26/1954 16:20,F2,1,20,,38.07,-95.98,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195404,29,KANSAS,April,Tornado,4/29/1954 19:15,CST,4/29/1954 19:15,F0,0,33,,37.83,-97.37,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195404,29,KANSAS,April,Tornado,4/29/1954 23:00,CST,4/29/1954 23:00,F0,0.8,50,,37.3,-95.7,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195405,1,KANSAS,May,Tornado,5/1/1954 18:05,CST,5/1/1954 18:05,F2,0.3,300,,38.08,-98,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195405,1,KANSAS,May,Tornado,5/1/1954 18:30,CST,5/1/1954 18:30,F2,5.6,33,,37.22,-95.67,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195405,1,KANSAS,May,Tornado,5/1/1954 18:30,CST,5/1/1954 18:30,F2,5.1,33,,37.13,-95.23,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195405,26,KANSAS,May,Tornado,5/26/1954 15:30,CST,5/26/1954 15:30,F2,0.5,100,,37.98,-101.77,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195405,31,KANSAS,May,Tornado,5/31/1954 14:50,CST,5/31/1954 14:50,F0,0,33,,38.18,-95.38,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195403,18,KANSAS,March,Tornado,3/18/1954 11:00,CST,3/18/1954 11:00,F0,0,33,,38.48,-97.3,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195403,18,KANSAS,March,Tornado,3/18/1954 11:15,CST,3/18/1954 11:15,F1,0,33,,38.8,-96.97,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195403,18,KANSAS,March,Tornado,3/18/1954 11:35,CST,3/18/1954 11:35,F1,2,440,,39.03,-96.92,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195403,18,KANSAS,March,Tornado,3/18/1954 11:55,CST,3/18/1954 11:55,F1,0,33,,38.37,-96.55,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195403,18,KANSAS,March,Tornado,3/18/1954 12:00,CST,3/18/1954 12:00,F1,0.3,33,,39.38,-96.77,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195403,18,KANSAS,March,Tornado,3/18/1954 12:00,CST,3/18/1954 12:00,F2,0,33,,39.67,-95.52,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195403,18,KANSAS,March,Tornado,3/18/1954 12:15,CST,3/18/1954 12:15,F1,2,440,,38.62,-96.2,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195403,18,KANSAS,March,Tornado,3/18/1954 12:25,CST,3/18/1954 12:25,F2,0,33,,38.75,-96.12,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195403,18,KANSAS,March,Tornado,3/18/1954 12:30,CST,3/18/1954 12:30,F1,0,33,,38.68,-95.97,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195403,18,KANSAS,March,Tornado,3/18/1954 13:10,CST,3/18/1954 13:10,F1,0,33,,38.9,-95.7,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195403,11,KANSAS,March,Tornado,3/11/1954 17:55,CST,3/11/1954 17:55,F2,0,33,,39.45,-98.68,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195403,12,KANSAS,March,Tornado,3/12/1954 12:20,CST,3/12/1954 12:20,F1,0,33,,39.58,-95.47,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195403,18,KANSAS,March,Tornado,3/18/1954 10:30,CST,3/18/1954 10:30,F1,0,33,,37.43,-97.6,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195506,4,KANSAS,June,Tornado,6/4/1955 18:30,CST,6/4/1955 18:30,F0,0,33,,38.07,-98.6,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195506,4,KANSAS,June,Tornado,6/4/1955 18:30,CST,6/4/1955 18:30,F1,0,33,,38.07,-98.6,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195506,4,KANSAS,June,Tornado,6/4/1955 18:30,CST,6/4/1955 18:30,,0,33,,38.07,-98.6,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195506,4,KANSAS,June,Tornado,6/4/1955 18:30,CST,6/4/1955 18:30,,0,33,,38.07,-98.6,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195506,4,KANSAS,June,Tornado,6/4/1955 15:30,CST,6/4/1955 15:30,,0,33,,39.9,-98.68,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195506,4,KANSAS,June,Tornado,6/4/1955 17:00,CST,6/4/1955 17:00,F1,72.2,33,,37.48,-100.03,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195506,4,KANSAS,June,Tornado,6/4/1955 17:00,CST,6/4/1955 17:00,F1,72.2,33,,37.48,-100.03,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195506,4,KANSAS,June,Tornado,6/4/1955 17:00,CST,6/4/1955 17:00,F1,72.2,33,,37.48,-100.03,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195506,4,KANSAS,June,Tornado,6/4/1955 17:00,CST,6/4/1955 17:00,F1,72.2,33,,37.48,-100.03,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195506,4,KANSAS,June,Tornado,6/4/1955 17:00,CST,6/4/1955 17:00,F1,72.2,33,,37.48,-100.03,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195506,4,KANSAS,June,Tornado,6/4/1955 17:00,CST,6/4/1955 17:00,F4,72.2,100,,37.48,-100.03,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195506,4,KANSAS,June,Tornado,6/4/1955 17:30,CST,6/4/1955 17:30,,0,33,,38.5,-99.77,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195506,4,KANSAS,June,Tornado,6/4/1955 18:30,CST,6/4/1955 18:30,,0,33,,38.07,-98.6,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195506,4,KANSAS,June,Tornado,6/4/1955 18:30,CST,6/4/1955 18:30,,0,33,,38.07,-98.6,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195506,4,KANSAS,June,Tornado,6/4/1955 18:30,CST,6/4/1955 18:30,,0,33,,38.07,-98.6,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195506,4,KANSAS,June,Tornado,6/4/1955 18:30,CST,6/4/1955 18:30,,0,33,,38.07,-98.6,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195506,4,KANSAS,June,Tornado,6/4/1955 18:30,CST,6/4/1955 18:30,,0,33,,38.07,-98.6,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195504,27,KANSAS,April,Tornado,4/27/1955 19:00,CST,4/27/1955 19:00,F1,0,33,,39.03,-97.27,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195505,6,KANSAS,May,Tornado,5/6/1955 17:00,CST,5/6/1955 17:00,,0,33,,38.33,-99.03,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195505,11,KANSAS,May,Tornado,5/11/1955 14:20,CST,5/11/1955 14:20,F0,0,33,,37.23,-95.7,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195505,11,KANSAS,May,Tornado,5/11/1955 18:43,CST,5/11/1955 18:43,F2,0,33,,37.45,-94.77,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195504,12,KANSAS,April,Tornado,4/12/1955 14:00,CST,4/12/1955 14:00,F1,4.9,33,,38.08,-99.92,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195506,2,KANSAS,June,Tornado,6/2/1955 21:30,CST,6/2/1955 21:30,F1,19.8,33,,39.42,-97.98,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195506,3,KANSAS,June,Tornado,6/3/1955 12:00,CST,6/3/1955 12:00,F0,0,33,,39.63,-97.77,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195506,3,KANSAS,June,Tornado,6/3/1955 18:00,CST,6/3/1955 18:00,F1,5.2,70,,38.18,-98.78,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195507,18,KANSAS,July,Tornado,7/18/1955 12:37,CST,7/18/1955 12:37,F0,0,33,,37.77,-98.57,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195507,23,KANSAS,July,Tornado,7/23/1955 16:30,CST,7/23/1955 16:30,,0,33,,37.47,-95.13,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195509,10,KANSAS,September,Tornado,9/10/1955 15:55,CST,9/10/1955 15:55,F1,0,33,,37.63,-96.98,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195509,21,KANSAS,September,Tornado,9/21/1955 15:50,CST,9/21/1955 15:50,F2,0.3,33,,38.3,-95.55,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195509,22,KANSAS,September,Tornado,9/22/1955 17:45,CST,9/22/1955 17:45,F0,0,33,,38.37,-98.8,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195506,3,KANSAS,June,Tornado,6/3/1955 20:25,CST,6/3/1955 20:25,F0,0,33,,37.88,-98.12,PUB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
